yearID	weekIndex	rank	appID	uniqueInstall	UU	useRate	totalDuration	avgDuration	dayCounts	genreID
Y1	52	48	N0659	440915	196600	44.59	8105818	41.23	2.47	G03
Y1	52	49	N0454	218574	196404	89.86	56420977	287.27	5.63	G06
Y1	52	50	N0017	343462	196390	57.18	138861477	707.07	6.43	G04
Y1	52	51	N0113	331318	193677	58.46	37902589	195.7	3.96	G04
Y1	52	52	N0529	631045	186857	29.61	12560528	67.22	2.47	G01
Y1	52	53	N0034	433171	185770	42.89	38760911	208.65	4.15	G09
Y1	52	54	N0037	197845	185594	93.81	15361615	82.77	3.05	G03
Y1	52	55	N0524	203194	182188	89.66	27687110	151.97	5.22	G04
Y1	52	56	N0680	315476	180013	57.06	24784190	137.68	3.57	G03
Y1	52	57	N0686	280258	178367	63.64	3974017	22.28	1.63	G05
Y1	52	58	N0226	244655	173609	70.96	23935473	137.87	4.34	G06
Y1	52	59	N0013	325983	173480	53.22	4803661	27.69	2.14	G05
Y1	52	60	N0437	248571	168998	67.99	6976237	41.28	3.68	G05
Y1	52	61	N0413	408655	167047	40.88	3026892	18.12	2.67	G07
Y1	52	62	N0601	451061	158185	35.07	71855536	454.25	3.62	G04
Y1	52	63	N0703	166124	156704	94.33	230355	1.47	1.2	G07
Y1	52	64	N0161	187803	156025	83.08	19317455	123.81	4.78	G04
Y1	52	65	N0450	269211	155817	57.88	59171506	379.75	5.47	G04
Y1	52	66	N0064	335938	150634	44.84	10583545	70.26	1.85	G05
Y1	52	67	N0313	247482	143694	58.06	18481922	128.62	3.16	G06
Y1	52	68	N0602	240216	143181	59.61	9654695	67.43	2.65	G02
Y1	52	69	N0704	146597	143175	97.67	1245623	8.7	1.15	G04
Y1	52	70	N0047	385479	132997	34.5	3088190	23.22	2.09	G05
Y1	52	71	N0705	222294	132225	59.48	3794858	28.7	1.99	G06
Y1	52	72	N0569	193619	132050	68.2	31040994	235.07	5.11	G07
Y1	52	73	N0038	314064	131622	41.91	35935438	273.02	3.99	G02
Y1	52	74	N0694	163943	131327	80.11	5230754	39.83	1.15	G03
Y1	52	75	N0392	272196	130665	48	10029845	76.76	2.91	G05
Y1	52	76	N0651	167884	129220	76.97	9863363	76.33	3.29	G05
Y1	52	77	N0008	217907	125154	57.43	8158789	65.19	2.6	G05
Y1	52	78	N0273	130910	122678	93.71	37842483	308.47	3.15	G04
Y1	52	79	N0696	127606	122095	95.68	444426	3.64	5.35	G07
Y1	52	80	N0683	133319	119939	89.96	6778952	56.52	2.26	G10
Y1	52	81	N0150	185303	118854	64.14	14673715	123.46	3.78	G06
Y1	52	82	N0019	331467	114800	34.63	5039720	43.9	2.78	G05
Y1	52	83	N0582	228752	112227	49.06	7714484	68.74	3.46	G02
Y1	52	84	N0328	233030	111962	48.05	4429217	39.56	2.55	G03
Y1	52	85	N0675	112602	107346	95.33	1941889	18.09	1.77	G10
Y1	52	86	N0016	124071	106902	86.16	17534066	164.02	4.03	G03
Y1	52	87	N0706	106533	106533	100	2745355	25.77	2.46	G03
Y1	52	88	N0046	170392	105914	62.16	14211541	134.18	3.75	G01
Y1	52	89	N0050	237325	105439	44.43	1467711	13.92	1.89	G07
Y1	52	90	#N/A	138328	103483	74.81	2056207	19.87	1.27	G04
Y1	52	91	N0667	176754	102424	57.95	24728226	241.43	5.2	G10
Y1	52	92	N0695	105718	101499	96.01	732823	7.22	1.27	G05
Y1	52	93	N0146	198471	101159	50.97	249863	2.47	1.57	G07
Y1	52	94	N0677	240185	100982	42.04	8778365	86.93	3.4	G04
Y1	52	95	N0689	207251	100322	48.41	1082474	10.79	1.46	G10
Y1	52	96	N0026	268815	99959	37.19	4325226	43.27	2.27	G05
Y1	52	97	N0032	132361	98954	74.76	19770020	199.79	3.91	G06
Y1	52	98	N0297	226391	97967	43.27	14454051	147.54	4.94	G09
Y1	52	99	N0416	235182	97821	41.59	629967	6.44	1.47	G01
Y1	52	100	N0707	114628	96555	84.23	509810	5.28	1.68	G02
Y2	1	1	N0261	4241414	3224534	76.02	430829988	133.61	3.94	G05
Y2	1	2	N0003	4012261	2895095	72.16	433829986	149.85	4.67	G03
Y2	1	3	N0542	2992337	2703598	90.35	1109908087	410.53	5.11	G03
Y2	1	4	N0629	2549821	2357887	92.47	426683232	180.96	5.83	G03
Y2	1	5	N0580	2711955	2241452	82.65	357802983	159.63	4.65	G03
Y2	1	6	N0188	3044760	2139822	70.28	387093800	180.9	4.71	G03
Y2	1	7	N0699	2123688	1744669	82.15	223649119	128.19	3.26	G05
Y2	1	8	N0379	2998249	1702851	56.79	250574525	147.15	4.22	G09
Y2	1	9	N0141	1803114	1230521	68.24	121452423	98.7	4.79	G05
Y2	1	10	N0649	2169694	1037062	47.8	150571032	145.19	3.97	G02
Y2	1	11	N0012	1656820	982391	59.29	144273942	146.86	3.07	G04
Y2	1	12	N0018	1243088	921895	74.16	35834059	38.87	3.66	G07
Y2	1	13	N0486	1288096	878113	68.17	598987221	682.13	4.75	G10
Y2	1	14	N0001	1495383	786820	52.62	48468112	61.6	3.88	G01
Y2	1	15	N0159	857684	756344	88.18	176704649	233.63	4.89	G04
Y2	1	16	N0638	1027187	696079	67.77	34567283	49.66	2.11	G01
Y2	1	17	N0547	13587873	623399	4.59	423911	0.68	1.13	G07
Y2	1	18	N0595	731088	589943	80.69	170682309	289.32	3.52	G04
Y2	1	19	N0006	942588	579527	61.48	215132013	371.22	5.21	G04
Y2	1	20	N0011	525797	505736	96.18	95073311	187.99	4.72	G04
Y2	1	21	N0177	1057203	470023	44.46	38523085	81.96	3.61	G03
Y2	1	22	N0679	597377	455953	76.33	117941363	258.67	2.53	G10
Y2	1	23	N0708	458929	453211	98.75	1830972	4.04	1	G05
Y2	1	24	N0709	585692	423009	72.22	54191683	128.11	3.24	G04
Y2	1	25	N0572	764071	407286	53.3	9954070	24.44	2.49	G05
Y2	1	26	N0330	526959	388753	73.77	61290798	157.66	4.1	G03
Y2	1	27	N0005	964130	384679	39.9	19810969	51.5	2.31	G03
Y2	1	28	N0692	467766	379675	81.17	11245974	29.62	2.13	G05
Y2	1	29	N0443	394585	375475	95.16	66297621	176.57	4.42	G09
Y2	1	30	N0710	373384	354703	95	3898186	10.99	1.07	G05
Y2	1	31	N0656	363751	348502	95.81	1258092	3.61	1.19	G05
Y2	1	32	N0548	532953	331830	62.26	29911156	90.14	3.8	G02
Y2	1	33	N0711	575944	318736	55.34	8156454	25.59	1.55	G02
Y2	1	34	N0687	441315	317868	72.03	41449987	130.4	2.53	G10
Y2	1	35	N0525	379029	317041	83.65	17313609	54.61	2.7	G09
Y2	1	36	N0033	517858	316904	61.2	19270932	60.81	2.38	G03
Y2	1	37	N0274	441153	313700	71.11	60766827	193.71	5.26	G06
Y2	1	38	N0099	460250	305345	66.34	12906933	42.27	2.63	G04
Y2	1	39	N0712	410596	302655	73.71	2599806	8.59	1.33	G05
Y2	1	40	N0700	395251	299684	75.82	45539981	151.96	1.73	G10
Y2	1	41	N0581	298552	274886	92.07	40905786	148.81	4.91	G03
Y2	1	42	N0690	352736	274166	77.73	1740954	6.35	2.02	G02
Y2	1	43	N0567	450804	259485	57.56	7045018	27.15	2.19	G05
Y2	1	44	N0529	607156	257625	42.43	24987049	96.99	2.32	G01
Y2	1	45	N0214	384122	252554	65.75	118137185	467.77	5.89	G04
Y2	1	46	N0126	603186	241746	40.08	8091239	33.47	2.21	G05
Y2	1	47	N0713	323522	241364	74.61	16197938	67.11	1.46	G05
Y2	1	48	N0702	336113	228651	68.03	5032609	22.01	1.68	G04
Y2	1	49	N0054	379940	221651	58.34	2693060	12.15	2.96	G07
Y2	1	50	N0714	336596	205545	61.07	1138719	5.54	1.33	G03
Y2	1	51	N0034	448528	205044	45.71	37836769	184.53	4.05	G09
Y2	1	52	N0481	332047	203297	61.23	48449741	238.32	5.86	G04
Y2	1	53	N0019	357575	202007	56.49	7637885	37.81	2.01	G05
Y2	1	54	N0413	413065	197213	47.74	6202349	31.45	3.17	G07
Y2	1	55	N0667	254835	195503	76.72	28643145	146.51	4.3	G10
Y2	1	56	N0601	458814	193199	42.11	14828023	76.75	2.36	G04
Y2	1	57	N0017	321194	188941	58.82	143336311	758.63	6.15	G04
Y2	1	58	N0715	225756	182142	80.68	4912370	26.97	1.52	G05
Y2	1	59	N0659	381699	180181	47.2	5037861	27.96	1.96	G03
Y2	1	60	N0454	204962	177249	86.48	50595727	285.45	5.81	G06
Y2	1	61	N0161	197755	170782	86.36	18709168	109.55	4.94	G04
Y2	1	62	N0113	305365	170083	55.7	9565468	56.24	2.92	G04
Y2	1	63	N0064	397063	161211	40.6	7599487	47.14	1.8	G01
Y2	1	64	N0450	265577	160036	60.26	40833185	255.15	4.78	G04
Y2	1	65	N0551	394300	159934	40.56	28842498	180.34	3.6	G06
Y2	1	66	N0716	177260	159337	89.89	8766722	55.02	3.04	G05
Y2	1	67	N0047	369580	154430	41.79	3900902	25.26	1.73	G05
Y2	1	68	N0037	177449	152627	86.01	12900034	84.52	2.95	G03
Y2	1	69	N0628	239093	142360	59.54	60326474	423.76	5.99	G04
Y2	1	70	N0701	178033	136476	76.66	701487	5.14	1.44	G03
Y2	1	71	N0680	268714	135793	50.53	24602976	181.18	3.26	G03
Y2	1	72	N0524	171309	131246	76.61	28425259	216.58	5.38	G04
Y2	1	73	N0273	133963	129959	97.01	23545972	181.18	3.39	G04
Y2	1	74	N0602	252565	127590	50.52	9946916	77.96	2.82	G02
Y2	1	75	N0038	288674	127513	44.17	20270742	158.97	4.35	G02
Y2	1	76	N0696	127247	121805	95.72	316693	2.6	5.59	G07
Y2	1	77	N0392	281314	120318	42.77	4513128	37.51	1.92	G05
Y2	1	78	N0437	225792	119873	53.09	6190242	51.64	4.13	G05
Y2	1	79	N0717	130933	118574	90.56	898791	7.58	1.22	G03
Y2	1	80	N0064	305752	118006	38.6	12477954	105.74	2.69	G05
Y2	1	81	N0013	291532	113711	39	4227775	37.18	2.3	G05
Y2	1	82	N0705	170913	111554	65.27	1267253	11.36	1.27	G06
Y2	1	83	N0297	230874	110169	47.72	13479177	122.35	4.41	G09
Y2	1	84	N0534	156377	106972	68.41	784105	7.33	1.6	G07
Y2	1	85	N0569	205201	104885	51.11	16321155	155.61	5.68	G07
Y2	1	86	N0568	183019	104715	57.22	1658686	15.84	1.48	G05
Y2	1	87	N0026	265787	103330	38.88	1541684	14.92	1.97	G05
Y2	1	88	N0598	162360	102533	63.15	6869711	67	1.66	G10
Y2	1	89	N0217	146664	97090	66.2	229132	2.36	1.06	G09
Y2	1	90	N0683	121427	95726	78.83	4780556	49.94	2.4	G10
Y2	1	91	N0150	154087	93143	60.45	12999969	139.57	4.68	G06
Y2	1	92	N0292	94295	93066	98.7	2758476	29.64	1.66	G02
Y2	1	93	N0689	153292	92445	60.31	708129	7.66	1.2	G10
Y2	1	94	N0313	217886	91791	42.13	6904519	75.22	3.33	G06
Y2	1	95	N0718	91488	91488	100	2042012	22.32	1.56	G04
Y2	1	96	N0677	203205	90083	44.33	6136454	68.12	2.84	G04
Y2	1	97	N0278	202593	90002	44.43	495911	5.51	3.29	G07
Y2	1	98	N0059	157934	89182	56.47	12481021	139.95	2.67	G03
Y2	1	99	N0247	162952	86969	53.37	12844452	147.69	3.53	G05
Y2	1	100	N0588	244532	86674	35.44	5659812	65.3	2.03	G03
Y2	2	1	N0261	4026441	2905802	72.17	344744349	118.64	3.91	G05
Y2	2	2	N0003	3903497	2855672	73.16	378947674	132.7	4.5	G03
Y2	2	3	N0542	3104185	2676695	86.23	1123730095	419.82	5.32	G03
Y2	2	4	N0580	2737516	2410040	88.04	357433032	148.31	4.85	G03
Y2	2	5	N0629	2529505	2254777	89.14	376660498	167.05	5.66	G03
Y2	2	6	N0699	2571279	2114332	82.23	236868614	112.03	3.3	G05
Y2	2	7	N0188	2956470	2081956	70.42	386473492	185.63	4.77	G03
Y2	2	8	N0379	2853824	1604913	56.24	219166919	136.56	3.95	G09
Y2	2	9	N0141	1863434	1362051	73.09	144608955	106.17	4.59	G05
Y2	2	10	N0719	1531420	1169734	76.38	133688899	114.29	1.7	G03
Y2	2	11	N0012	1663977	972314	58.43	181968565	187.15	3.24	G04
Y2	2	12	N0486	1265339	921078	72.79	643244032	698.36	5.09	G10
Y2	2	13	N0649	2025319	878396	43.37	139023735	158.27	4.29	G02
Y2	2	14	N0018	1294421	796064	61.5	47103107	59.17	3.96	G07
Y2	2	15	N0001	1427483	785305	55.01	37953791	48.33	3.92	G01
Y2	2	16	N0720	696339	686751	98.62	4450146	6.48	1.06	G05
Y2	2	17	N0006	913908	623445	68.22	212956343	341.58	5.15	G04
Y2	2	18	N0638	843441	538976	63.9	38127162	70.74	2.52	G01
Y2	2	19	N0159	790978	526457	66.56	152956817	290.54	5.69	G04
Y2	2	20	N0011	498987	472697	94.73	70318406	148.76	4.77	G04
Y2	2	21	N0711	556772	472180	84.81	34917711	73.95	3.92	G02
Y2	2	22	N0547	14134031	457513	3.24	247057	0.54	1.09	G07
Y2	2	23	N0005	969046	448388	46.27	24446114	54.52	2.6	G03
Y2	2	24	N0595	566312	420537	74.26	176259673	419.13	5.02	G04
Y2	2	25	N0687	468110	382070	81.62	53088627	138.95	2.87	G10
Y2	2	26	N0443	384334	359488	93.54	80874015	224.97	4.88	G09
Y2	2	27	N0177	984676	359225	36.48	53308990	148.4	4.1	G03
Y2	2	28	N0572	745037	351507	47.18	6239249	17.75	2.17	G05
Y2	2	29	N0709	512274	330407	64.5	41641194	126.03	3.35	G04
Y2	2	30	N0330	447585	329065	73.52	69179335	210.23	4.65	G03
Y2	2	31	N0708	395547	309178	78.16	3079413	9.96	1.39	G05
Y2	2	32	N0274	431842	304512	70.51	41325324	135.71	5.25	G06
Y2	2	33	N0525	373217	299900	80.36	29804062	99.38	3.95	G09
Y2	2	34	N0721	357555	288703	80.74	8892052	30.8	1.52	G03
Y2	2	35	N0700	404125	284226	70.33	32143118	113.09	1.52	G10
Y2	2	36	N0034	438456	281047	64.1	27812411	98.96	3.56	G09
Y2	2	37	N0529	528062	271232	51.36	27595144	101.74	2.37	G01
Y2	2	38	N0099	441009	270886	61.42	9597491	35.43	2.68	G04
Y2	2	39	N0548	464640	266405	57.34	25835957	96.98	4.23	G02
Y2	2	40	N0567	510464	254691	49.89	5422371	21.29	2.04	G05
Y2	2	41	N0126	573996	248322	43.26	7511741	30.25	1.62	G05
Y2	2	42	N0413	422962	246896	58.37	6426703	26.03	3.07	G07
Y2	2	43	N0047	431196	235112	54.53	7081573	30.12	2	G05
Y2	2	44	N0710	245167	233801	95.36	2080829	8.9	1.2	G05
Y2	2	45	N0214	377379	232748	61.68	101992501	438.21	6.2	G04
Y2	2	46	N0679	470509	231936	49.29	137487022	592.78	2.64	G10
Y2	2	47	N0551	358421	228930	63.87	29634989	129.45	2.9	G06
Y2	2	48	N0033	498360	226005	45.35	13964849	61.79	2.4	G03
Y2	2	49	N0581	241493	219244	90.79	37004002	168.78	5.12	G03
Y2	2	50	N0722	404754	214077	52.89	7021726	32.8	1.27	G04
Y2	2	51	N0481	321438	205384	63.9	46381869	225.83	5.36	G04
Y2	2	52	N0723	205783	204524	99.39	431546	2.11	1.02	G04
Y2	2	53	N0454	224476	196563	87.57	57229317	291.15	5.95	G06
Y2	2	54	N0017	358271	194283	54.23	113204818	582.68	6.21	G04
Y2	2	55	N0656	261479	189942	72.64	1266913	6.67	1.15	G05
Y2	2	56	N0313	273842	188990	69.01	22179866	117.36	3.32	G06
Y2	2	57	N0028	254853	180747	70.92	16180471	89.52	2.6	G05
Y2	2	58	N0569	245927	180569	73.42	24048179	133.18	4.31	G07
Y2	2	59	N0724	175962	174078	98.93	771166	4.43	1.07	G05
Y2	2	60	N0598	217996	172570	79.16	8235040	47.72	1.36	G10
Y2	2	61	N0037	166846	162925	97.65	17784893	109.16	3.4	G03
Y2	2	62	N0692	354870	158466	44.65	5249979	33.13	3.42	G05
Y2	2	63	N0713	241485	156661	64.87	30119644	192.26	2.71	G05
Y2	2	64	N0725	156135	154351	98.86	9508022	61.6	2.31	G04
Y2	2	65	N0628	194452	152705	78.53	44582225	291.95	5.51	G04
Y2	2	66	N0602	276582	152648	55.19	28517699	186.82	3.02	G02
Y2	2	67	N0715	201113	152593	75.87	20282662	132.92	2.84	G05
Y2	2	68	N0038	272137	150117	55.16	25122080	167.35	3.77	G02
Y2	2	69	N0054	358924	149655	41.7	4253195	28.42	4.47	G07
Y2	2	70	N0328	254384	148416	58.34	7874953	53.06	2.68	G03
Y2	2	71	N0019	315006	147929	46.96	4871302	32.93	1.94	G05
Y2	2	72	N0013	267926	147809	55.17	6728266	45.52	3.2	G05
Y2	2	73	N0161	179390	138736	77.34	14886373	107.3	5.14	G04
Y2	2	74	N0601	445147	136175	30.59	11036984	81.05	2.85	G04
Y2	2	75	N0696	135371	135371	100	318122	2.35	4.68	G07
Y2	2	76	N0624	166685	133416	80.04	1579645	11.84	1.84	G02
Y2	2	77	N0113	295624	132971	44.98	7797419	58.64	3.5	G04
Y2	2	78	N0659	307839	129961	42.22	4666900	35.91	1.6	G03
Y2	2	79	N0716	166415	126584	76.07	5276021	41.68	2.34	G05
Y2	2	80	N0226	221119	125460	56.74	23321759	185.89	3.57	G06
Y2	2	81	N0064	360467	123796	34.34	14524985	117.33	2.65	G05
Y2	2	82	N0667	184612	122042	66.11	17107848	140.18	5.6	G10
Y2	2	83	N0450	227776	118861	52.18	29464453	247.89	4.75	G04
Y2	2	84	N0726	126474	115989	91.71	136867	1.18	1.05	G07
Y2	2	85	N0717	119472	115957	97.06	1114347	9.61	1.31	G03
Y2	2	86	N0278	208367	115325	55.35	781904	6.78	2.7	G07
Y2	2	87	N0195	146208	115006	78.66	26644590	231.68	3.65	G04
Y2	2	88	N0524	154643	110477	71.44	26493489	239.81	6.31	G04
Y2	2	89	N0064	347739	110351	31.73	5659903	51.29	2.6	G01
Y2	2	90	N0680	252385	108116	42.84	7338914	67.88	2.59	G03
Y2	2	91	N0727	249237	105112	42.17	883992	8.41	1.06	G10
Y2	2	92	N0714	200543	103002	51.36	2905686	28.21	2.14	G03
Y2	2	93	N0728	108274	101084	93.36	1242322	12.29	2.13	G05
Y2	2	94	N0718	99216	99216	100	1906932	19.22	1.86	G04
Y2	2	95	N0729	149239	99092	66.4	13163381	132.84	2.74	G07
Y2	2	96	N0437	189754	93149	49.09	5431518	58.31	4.72	G05
Y2	2	97	N0085	457583	92703	20.26	160376	1.73	1.64	G07
Y2	2	98	N0008	191863	92412	48.17	5882948	63.66	3.18	G05
Y2	2	99	N0150	151979	91590	60.27	12795123	139.7	2.69	G06
Y2	2	100	N0730	142316	91459	64.27	1087448	11.89	2.53	G07
Y2	3	1	N0003	3894172	2752837	70.69	367834080	133.62	4.51	G03
Y2	3	2	N0542	3110841	2697338	86.71	999660436	370.61	5.03	G03
Y2	3	3	N0261	3792696	2624994	69.21	312321786	118.98	3.91	G05
Y2	3	4	N0580	2719878	2436690	89.59	350420389	143.81	5.31	G03
Y2	3	5	N0188	2948373	2109336	71.54	395943461	187.71	4.52	G03
Y2	3	6	N0629	2251886	2109043	93.66	308552991	146.3	5.28	G03
Y2	3	7	N0719	2191236	2019860	92.18	559662809	277.08	4.15	G03
Y2	3	8	N0699	2445524	1866650	76.33	152374640	81.63	3.14	G05
Y2	3	9	N0379	2787250	1616764	58.01	188757197	116.75	3.89	G09
Y2	3	10	N0141	1797026	1261467	70.2	150694848	119.46	5.01	G05
Y2	3	11	N0012	1664566	1160807	69.74	175003263	150.76	3.22	G04
Y2	3	12	N0486	1204762	925729	76.84	630041900	680.59	4.99	G10
Y2	3	13	N0649	2012424	892562	44.35	147611904	165.38	4.17	G02
Y2	3	14	N0018	1237118	783621	63.34	56632290	72.27	3.82	G07
Y2	3	15	N0001	1413782	778822	55.09	36355411	46.68	3.75	G01
Y2	3	16	N0006	871155	607867	69.78	192019107	315.89	5.19	G04
Y2	3	17	N0731	598088	568494	95.05	23501542	41.34	1.4	G10
Y2	3	18	N0547	14450244	547517	3.79	262808	0.48	1.06	G07
Y2	3	19	N0159	678943	545749	80.38	135383954	248.07	4.96	G04
Y2	3	20	N0638	778120	534370	68.67	47815428	89.48	3.12	G01
Y2	3	21	N0005	1019073	512134	50.25	14575334	28.46	2.29	G03
Y2	3	22	N0011	497856	489837	98.39	69742992	142.38	5.03	G04
Y2	3	23	N0732	643380	440911	68.53	3478788	7.89	1.17	G05
Y2	3	24	N0443	452032	414947	91.8	107844725	259.9	4.25	G09
Y2	3	25	N0177	889864	389342	43.75	50567739	129.88	3.69	G03
Y2	3	26	N0595	505561	386012	76.35	134884173	349.43	5.06	G04
Y2	3	27	N0711	520704	379245	72.83	21051890	55.51	4.13	G02
Y2	3	28	N0733	380418	341440	89.75	2427638	7.11	1.04	G06
Y2	3	29	N0548	513856	339001	65.97	24838603	73.27	3.44	G02
Y2	3	30	N0721	415050	331469	79.86	9589398	28.93	1.61	G03
Y2	3	31	N0274	411087	322538	78.46	36614514	113.52	4.74	G06
Y2	3	32	N0572	649412	312025	48.05	5519722	17.69	2.52	G05
Y2	3	33	N0033	519212	285067	54.9	16682121	58.52	2.94	G03
Y2	3	34	N0330	410122	283996	69.25	76517042	269.43	5.45	G03
Y2	3	35	N0054	363152	278724	76.75	2882006	10.34	2.9	G07
Y2	3	36	N0034	425751	277326	65.14	30320052	109.33	3.24	G09
Y2	3	37	N0413	420561	252873	60.13	5335620	21.1	3.14	G07
Y2	3	38	N0683	261744	237008	90.55	14777449	62.35	1.83	G10
Y2	3	39	N0113	385305	234352	60.82	14996184	63.99	2.16	G04
Y2	3	40	N0525	291603	230195	78.94	26235324	113.97	4.12	G09
Y2	3	41	N0047	447827	226523	50.58	2693358	11.89	1.32	G05
Y2	3	42	N0214	367837	224972	61.16	83419618	370.8	5.92	G04
Y2	3	43	N0017	356829	222834	62.45	123967011	556.32	4.91	G04
Y2	3	44	N0713	264973	222400	83.93	22653664	101.86	2.32	G05
Y2	3	45	N0567	473058	219454	46.39	6032790	27.49	2.61	G05
Y2	3	46	N0099	429633	215951	50.26	14432005	66.83	3.13	G04
Y2	3	47	N0581	237550	204455	86.07	32260954	157.79	4.61	G03
Y2	3	48	N0126	496168	204169	41.15	7452169	36.5	2.07	G05
Y2	3	49	N0687	351734	200912	57.12	36728723	182.81	3.7	G10
Y2	3	50	N0481	254299	194332	76.42	45947858	236.44	4.98	G04
Y2	3	51	N0529	491303	188150	38.3	10907056	57.97	2.14	G01
Y2	3	52	N0734	187384	187384	100	8587809	45.83	1.44	G10
Y2	3	53	N0454	217833	182343	83.71	42566150	233.44	5.45	G06
Y2	3	54	N0735	195510	179748	91.94	5460744	30.38	1.34	G05
Y2	3	55	N0692	380306	173280	45.56	4990464	28.8	2.53	G05
Y2	3	56	N0709	385932	172328	44.65	26510940	153.84	4.96	G04
Y2	3	57	N0551	326133	171882	52.7	8654259	50.35	1.81	G06
Y2	3	58	N0037	166993	165771	99.27	23736749	143.19	3.98	G03
Y2	3	59	N0736	206378	165528	80.21	3944532	23.83	1.49	G01
Y2	3	60	N0161	189167	164267	86.84	10389888	63.25	3.64	G04
Y2	3	61	N0019	325471	162821	50.03	14748326	90.58	2.85	G05
Y2	3	62	N0737	161674	161674	100	801903	4.96	1.05	G02
Y2	3	63	N0569	225926	161379	71.43	26132101	161.93	4.81	G07
Y2	3	64	N0738	169961	160152	94.23	606976	3.79	1.23	G04
Y2	3	65	N0722	230562	159857	69.33	9487513	59.35	1.58	G04
Y2	3	66	N0729	188144	156007	82.92	13567929	86.97	1.91	G07
Y2	3	67	N0297	245407	155700	63.45	17911728	115.04	4.33	G09
Y2	3	68	N0739	154395	149108	96.58	3548770	23.8	1.18	G04
Y2	3	69	N0740	149042	147129	98.72	2237832	15.21	1.06	G03
Y2	3	70	N0602	281339	144887	51.5	20331993	140.33	2.87	G02
Y2	3	71	N0064	351096	142065	40.46	6384401	44.94	1.82	G01
Y2	3	72	N0679	433250	141339	32.62	118570700	838.91	2.87	G10
Y2	3	73	N0462	166994	139858	83.75	3134218	22.41	1.22	G10
Y2	3	74	N0659	269002	137027	50.94	13007973	94.93	2.87	G03
Y2	3	75	N0628	174205	136225	78.2	41438283	304.19	4.86	G04
Y2	3	76	N0013	251795	134413	53.38	6947808	51.69	2.3	G05
Y2	3	77	N0741	136793	131506	96.14	3466498	26.36	1.23	G05
Y2	3	78	N0524	162733	129806	79.77	27143733	209.11	5.36	G04
Y2	3	79	N0226	211207	124161	58.79	15286702	123.12	3.47	G06
Y2	3	80	N0450	212654	123612	58.13	29569227	239.21	4.67	G04
Y2	3	81	N0700	191730	123071	64.19	24580971	199.73	2.59	G10
Y2	3	82	N0146	195063	122518	62.81	412886	3.37	1.42	G07
Y2	3	83	N0715	165447	120866	73.05	1839581	15.22	1.36	G05
Y2	3	84	N0328	257995	116604	45.2	5743913	49.26	2.85	G03
Y2	3	85	N0527	187364	113343	60.49	8113092	71.58	2.61	G02
Y2	3	86	N0720	146764	112445	76.62	1514634	13.47	1.33	G05
Y2	3	87	N0032	115138	110247	95.75	18478500	167.61	3.94	G06
Y2	3	88	N0696	141677	108824	76.81	244854	2.25	5.26	G07
Y2	3	89	N0064	345721	107970	31.23	9321050	86.33	2.84	G05
Y2	3	90	N0038	302358	106346	35.17	17544963	164.98	4.92	G02
Y2	3	91	N0667	157728	104175	66.05	9149690	87.83	5.32	G10
Y2	3	92	N0313	219060	103972	47.46	13826197	132.98	3.4	G06
Y2	3	93	N0742	111537	103724	92.99	2157459	20.8	1.78	G05
Y2	3	94	N0743	133140	102722	77.15	1371339	13.35	3.1	G03
Y2	3	95	N0705	144284	101321	70.22	1839989	18.16	2.97	G06
Y2	3	96	N0487	161855	100669	62.2	1481848	14.72	3.17	G05
Y2	3	97	N0042	148210	100584	67.87	8884585	88.33	2.58	G07
Y2	3	98	N0710	150656	99679	66.16	574151	5.76	1.08	G05
Y2	3	99	N0680	219869	95945	43.64	5369082	55.96	3.2	G03
Y2	3	100	N0296	266546	95539	35.84	899977	9.42	1.26	G05
Y2	4	1	N0542	3363159	2926926	87.03	1074006226	366.94	4.84	G03
Y2	4	2	N0261	3860379	2834616	73.43	458952677	161.91	3.97	G05
Y2	4	3	N0003	3754683	2763852	73.61	394097657	142.59	4.54	G03
Y2	4	4	N0719	2822314	2619127	92.8	887491184	338.85	4.55	G03
Y2	4	5	N0580	2773272	2467509	88.97	378886007	153.55	5.15	G03
Y2	4	6	N0629	2377322	2206587	92.82	311283228	141.07	4.22	G03
Y2	4	7	N0188	2832756	2102002	74.2	330960215	157.45	4.2	G03
Y2	4	8	N0699	2520227	1853966	73.56	167431669	90.31	3.03	G05
Y2	4	9	N0379	2757217	1672943	60.68	245270173	146.61	3.84	G09
Y2	4	10	N0141	1791845	1305835	72.88	183639576	140.63	5	G05
Y2	4	11	N0012	1652232	1121345	67.87	258604584	230.62	3.35	G04
Y2	4	12	N0443	1004578	957826	95.35	147275326	153.76	3.27	G09
Y2	4	13	N0649	1910658	955539	50.01	204924894	214.46	3.9	G02
Y2	4	14	N0486	1256576	945093	75.21	677234742	716.58	5.08	G10
Y2	4	15	N0001	1378026	813060	59	61938911	76.18	3.56	G01
Y2	4	16	N0744	781352	751915	96.23	13519432	17.98	1.57	G05
Y2	4	17	N0018	1289199	716938	55.61	54673692	76.26	4.3	G07
Y2	4	18	N0745	712237	703681	98.8	43410081	61.69	1.34	G04
Y2	4	19	N0746	681639	670506	98.37	27980215	41.73	1.3	G04
Y2	4	20	N0159	666888	607927	91.16	139841448	230.03	4.94	G04
Y2	4	21	N0738	751757	593427	78.94	3803867	6.41	1.37	G04
Y2	4	22	N0006	870418	585192	67.23	158194953	270.33	4.95	G04
